cik,name,sic,st
1329551,"BLACK NICKEL ACQUISITION CORP III",6770,GA
1329589,"Hartford Life Global Funding Trust 2005-069",6189,CT
1329591,"Honda Auto Receivables 2005-3 Owner Trust",6189,CA
1329619,"Hartford Life Global Funding Trust 2005-070",6189,CT
1329621,"Triad Financial Special Purpose LLC",6189,CA
1329630,"Wachovia Education Loan Funding LLC",6189,NC
1329637,"Citigroup Commercial Mortgage Trust 2005-C3",6189,NY
1329638,"Hartford Life Global Funding Trust 2005-071",6189,CT
1329684,"C-BASS MORTGAGE LOAN ASSET-BACKED CERTIFICATES, SERIES 2005-CB3",6189,NY
1329701,"Federal Home Loan Bank of Seattle",6111,WA
1329799,"SQUARE 1 FINANCIAL INC",6022,NC
1329842,"Federal Home Loan Bank of New York",6111,NY
1329952,"Fieldstone Mortgage Investment CORP",6189,MD
1329966,"PRINCIPAL LIFE INCOME FUNDINGS TRUST 2005-54",6189,IA
1329974,"PRINCIPAL LIFE INCOME FUNDINGS TRUST 2005-55",6189,IA
1329981,"PRINCIPAL LIFE INCOME FUNDINGS TRUST 2005-56",6189,IA
1329998,"EQUITABLE FINANCIAL CORP",6035,NE
1330007,"Wachovia Bank Commercial Mortgage Trust Series 2005-C19",6189,NC
1330039,"AMERICAN BANCORP OF NEW JERSEY INC",6035,NJ
1330091,"IMPAC Secured Assets Corp. Mortgage Pass-Through Certificates, Series 2005-1",6189,CA
1330115,"INDYMAC RESIDENTIAL MORTGAGE-BACKED TRUST, SERIES 2005-L1",6189,CA
1330196,"CSFB COMMERCIAL MORT PASS THR CERT 2005 C3",6189,NY
1330240,"Merrill Lynch Mortgage Trust 2005-MCP1",6189,NY
1330310,"Wells Fargo Financial Auto Owner Trust 2005-A",6189,NC
1330312,"Hartford Life Global Funding Trust 2005-072",6189,DE
1330314,"Hartford Life Global Funding Trust 2005-073",6189,DE
1330332,"Hartford Life Global Funding Trust 2005-074",6189,DE
1330333,"Centex Home Equity Loan Trust 2005-C",6189,TX
1330352,"LB-UBS Commercial Mortgage Trust 2005-C3",6189,NY
1330354,"Opteum Mortgage Acceptance Corp Asset Backed Pass-Through Certificates, Series 2005-3",6189,NJ
1330365,"Greenville Federal Financial CORP",6035,OH
1330368,"Merrill Auto Trust Securitization 2005-1",6189,NY
1330374,"Wells Fargo Asset Securities Corp Mortgage Pass-Through Certificates Series 2005-AR12",6189,MD
1330399,"Federal Home Loan Bank of Pittsburgh",6111,PA
1330446,"Cold Spring Capital Inc.",6770,CT
1330466,"AmREIT Monthly Income & Growth Fund III Ltd",6798,TX
1330487,"CHEM RX CORP",6770,NY
1330507,"CHL Mortgage Pass-Through Trust 2005-HYB4",6189,CA
1330508,"INDYMAC HOME EQUITY MORTGAGE LOAN ASSET-BACKED TRUST, SERIES INABS 2005-B",6189,CA
1330509,"POPULAR ABS MORTGAGE PASS-THROUGH TRUST 2005-3",6189,DE
1330541,"Long Beach Acceptance Auto Receivables Trust 2005-A",6141,NJ
1330568,"iShares Silver Trust",6221,CA
1330582,"CWABS INC ASSET BACKED CERTIFICATES SERIES 2005-4",6189,CA
1330622,"KBS Real Estate Investment Trust, Inc.",6798,CA
1330664,"BEAR STEARNS ASSET BACKED SECURITIES I TRUST 2005-AC4",6189,NY
1330665,"USAA AUTO OWNER TRUST 2005-2",6189,TX
1330666,"PRINCIPAL LIFE INCOME FUNDINGS TRUST 2005-57",6189,IA
1330668,"PRINCIPAL LIFE INCOME FUINDINGS TRUST 2005-58",6321,IA
1330671,"PRINCIPAL LIFE INCOME FUINDINGS TRUST 2005-59",6321,IA
1330698,"CORE HOLDINGS INC",6211,CA
1330726,"Soundview Home Loan Trust 2005-A",6189,CT
1330764,"HSBC Automotive Trust 2005-1",6189,IL
1330769,"American Express Issuance Trust",6189,NY
1330788,"Protective Life Secured Trust 2005-16",6189,DE
1330789,"Protective Life Secured Trust 2005-15",6189,DE
1330820,"Aspen Diversified Fund LLC",6221,GA
1330859,"Carlton Companies, Inc.",6211,NY
1330862,"SUPERIOR WHOLESALE INVENTORY FINANCING TRUST XII",6189,DE
1330864,"Berkeley Income Trust, Inc.",6798,CA
1330952,"Hartford Life Global Funding Trust 2005-075",6189,DE
1330960,"Hartford Life Global Funding Trust 2005-076",6189,DE
1330969,"CV HOLDINGS, INC.",6798,CA
1330979,"SLM Student Loan Trust 2005-5",6189,VA
1330981,"Hartford Life Global Funding Trust 2005-077",6189,DE
1331029,"WaMu Mortgage Pass-Through Certificates, Series 2005-AR7",6189,IL
1331032,"Meritage Mortgage Loan Trust 2005-2",6189,CT
1331055,"AMERICAN HOME MORTGAGE INVESTMENT TRUST 2005-2",6189,NY
1331105,"CWABS INC ASSET BACKED CERTIFICATES SERIES 2005-5",6189,CA
1331156,"CHL MORTGAGE PASS-THROUGH TRUST 2005-15",6189,CA
1331197,"New Century Home Equity Loan Trust 2005-3",6189,CA
1331228,"CWABS INC ASSET BACKED CERTIFICATES SERIES 2005-AB2",6189,CA
1331314,"AMERIQUEST MORTGAGE SECURITIES INC., ASSET-BACKED PASS-THROUGH CERTIFICATES, SERIES 2005-R5",6189,CA
1331409,"Banc of America Commercial Mortgage Inc., Series 2005-3",6189,NC
1331415,"Banc of America Mortgage Securities Mortgage Pass-Through Certificates Series 2005-F",6189,NC
1331416,"First Horizon Alternative Mortgage Securities Trust 2005-AA6",6189,TX
1331430,"TC Acquisition Corp.",6770,CA
1331447,"MILA Mortgage Acceptance, Inc.",6189,DE
1331451,"Federal Home Loan Bank of Chicago",6111,IL
1331462,"Collegiate Funding Services Education Loan Trust 2005-B",6189,VA
1331463,"Federal Home Loan Bank of Boston",6111,MA
1331464,"Banc of America Alternative Loan Trust Mortgage Pass-Through Certificates Series 2005-6",6189,NC
1331465,"Federal Home Loan Bank of Atlanta",6111,GA
1331466,"MORTGAGEIT TRUST 2005-3, Mortgage-Backed Notes, Series 2005-3",6189,NY
1331489,"Principal Life Income Fundings Trust 2005-60",6189,IA
1331494,"New Century Home Equity Loan Trust Series 2005-A",6189,CA
1331503,"Principal Life Income Fundings Trust 2005-61",6189,IA
1331519,"First Horizon Asset Sec Mort Pas Thr Certs Ser 2005-4",6189,TX
1331520,"HOME BANCSHARES INC",6022,AR
1331521,"First Horizon Alternative Mortgage Securities Trust 2005-FA5",6189,TX
1331524,"Banc of America Mortgage Securities Mortgage Pass-Through Certificates Series 2005-6 Trust",6189,NC
1331525,"First Horizon Mort Pass Thr Trust 2005-AR3",6189,TX
1331526,"Principal Life Income Fundings Trust 2005-62",6189,IA
1331529,"CWABS INC ASSET BACKED CERTIFICATES SERIES 2005-6",6189,CA
1331555,"Park Place Securities, Inc., Asset-Backed Pass-Through Certificates, Series 2005-WCW2",6189,CA
1331559,"ACE Securities Corp Home Equity Loan Trust 2005-HE4",6189,NC
1331561,"Washington Mutual Mortgage Pass-Through Certificates, WMALT Series 2005-5",6189,IL
1331567,"QuadraPoint Acquisition Corp.",6770,IL
1331568,"GSAA Home Equity Trust 2005-8",6189,NY
1331578,"Nomura Asset Acceptance Corporation, Alternative Loan Trust, Series 2005-S2",6189,NY
1331579,"RALI Series 2005-QS8 Trust",6189,MN
1331580,"MERRILL LYNCH MORTGAGE INVESTORS TRUST, SERIES 2005-SL2",6189,NY
1331581,"RASC Series 2005-KS6 Trust",6189,MN
1331582,"GMACM MORTGAGE LOAN TRUST 2005-AR4",6189,MN
1331610,"Banc of America Securities Auto Trust 2005-WF1",6189,NC
1331611,"GMACM HOME EQUITY LOAN TRUST 2005-HE2",6189,MN
1331613,"Serino 2, Corp.",6770,NJ
1331615,"Serino 3, Corp.",6770,NJ
1331616,"Serino 4, Corp.",6770,NJ
1331617,"Serino 5, Corp.",6770,NJ
1331618,"Serino 6, Corp.",6770,NJ
1331669,"Home Loan Trust 2005-HI2",6189,MN
1331675,"RASC Series 2005-EMX2 Trust",6189,MN
1331677,"RALI Series 2005-QA7 Trust",6189,MN
1331678,"Irwin Home Equity Loan Trust 2005-1",6189,NY
1331689,"PHHMC MORTGAGE PASS-THROUGH CERTIFICATES, SERIES 2005-4",6189,NJ
1331690,"RALI Series 2005-QS7 Trust",6189,MN
1331691,"GSAA Home Equity Trust 2005-7",6189,NY
1331694,"First NLC Trust 2005-2",6189,VA
1331695,"SLM Student Loan Trust 2005-6",6189,VA
1331696,"SLM Student Loan Trust 2005-7",6189,VA
1331697,"Mortgage Asset-Backed Pass-Through Certificates, Series 2005-QS9",6189,MN
1331698,"Banc of America Funding Corp. 2005-D Trust",6189,MD
1331703,"RENAISSANCE HOME EQUITY LOAN TRUST 2005-2",6189,NY
1331726,"Hartford Life Global Funding Trust 2005-078",6189,DE
1331729,"Wells Fargo Home Equity Asset-Backed Securities 2005-1 Trust",6189,MD
1331730,"Hartford Life Global Funding Trust 2005-079",6189,DE
1331731,"J.P. Morgan Mortgage Trust 2005-A4",6189,NY
1331754,"Federal Home Loan Bank of Indianapolis",6111,IN
1331756,"Hartford Life Global Funding Trust 2005-080",6189,DE
1331757,"Federal Home Loan Bank of Dallas",6111,TX
1331762,"GMACM MORTGAGE LOAN TRUST 2005-AF1",6189,MN
1331763,"Morgan Stanley ABS Capital I Inc. Trust 2005-WMC5",6189,NY
1331769,"CSFB Adjustable Rate Mortgage Trust 2005-7",6189,NY
1331801,"Nomura Asset Acceptance Corporation, Alternative Loan Trust, Series 2005-AR3",6189,NY
1331805,"Nomura Asset Acceptance Corporation, Alternative Loan Trust, Series 2005-AP2",6189,NY
1331806,"MASTR Adjustable Rate Mortgages Trust 2005-6",6189,NY
1331807,"RAMP Series 2005 SL2 Trust",6189,MN
1331810,"ACE Securities Corp Home Equity Loan Trust Series 2005-SD2",6189,NC
1331811,"GSAMP Trust 2005-HE3",6189,NY
1331813,"Residential Asset Securitization Trust 2005-A8CB",6189,CA
1331814,"IndyMac INDX Mortgage Loan Trust 2005-AR14",6189,CA
1331815,"BEAR STEARNS ASSET BACKED SECURITIES I TRUST 2005-HE6",6189,NY
1331816,"Thornburg Mortgage Securities Trust 2005-2",6189,MD
1331817,"HSBC Home Equity Loan Trust 2005-1",6189,IL
1331818,"MERRILL LYNCH MORTGAGE INVESTORS TRUST, SERIES 2005-A5",6189,NY
1331819,"Prime Mortgage Trust, Mortgage Pass-Through Certificates, Series 2005-2",6189,NY
1331825,"FCB Bancorp",6035,CA
1331855,"GreenPoint MTA Trust 2005-AR3",6189,NY
1331858,"MDC Acquisition Partners, Inc.",6770,CA
1331875,"Fidelity National Financial, Inc.",6361,FL
1331881,"HarborView Mortgage Loan Trust 2005-7",6189,MD
1331945,"Harbor Acquisition Corp.",6770,MA
1331960,"Bear Stearns ARM Trust 2005-4",6189,NY
1331961,"CWABS INC ASSET BACKED CERTIFICATES SERIES 2005-7",6189,CA
1331968,"DSLA Mortgage Loan Trust 2005-AR4",6189,MD
1331970,"HarborView Mortgage Loan Trust 2005-6",6189,MD
1331998,"PEOPLES CHOICE HOME LOAN SECURITIES TRUST SERIES 2005-3",6189,CA
1332001,"STRUCTURED ADJUSTABLE RATE MORTGAGE LOAN TRUST SERIES 2005-15",6189,NY
1332005,"Morgan Stanley Mortgage Loan Trust 2005-3AR",6189,NY
1332016,"Hyundai Auto Receivables Trust 2005-A",6189,CA
1332023,"Structured Asset Mortgage Investments II Trust 2005-AR3",6189,NY
1332025,"GSR Mortgage Loan Trust 2005-6F",6189,NY
1332026,"CSFB Mortgage-Backed Pass-Through Certificates, Series 2005-6",6189,NY
1332027,"IndyMac INDX Mortgage Loan Trust 2005-AR11",6189,CA
1332028,"Banc of America Funding Corp. 2005-E Trust",6189,MD
1332029,"CWHEQ Revolving Home Equity Loan Asset Backed Notes, Series 2005-C",6189,CA
1332055,"CHL Mortgage Pass-Through Trust 2005-J2",6189,CA
1332056,"PEOPLES CHOICE HOME LOAN SECURITIES TRUST SERIES 2005-3",6189,CA
1332057,"IMPAC CMB Trust Series 2005-5",6189,CA
1332064,"GSR Mortgage Loan Trust 2005-AR4",6189,NY
1332066,"CWABS ASSET-BACKED CERTIFICATES TRUST 2005-BC3",6189,CA
1332068,"RAMP Series 2005-RS6 Trust",6189,MN
1332069,"Home Equity Asset Trust 2005-4",6189,NY
1332078,"HarborView Mortgage Loan Trust 2005-5",6189,MD
1332079,"IndyMac Residential Asset Securitization Trust 2005-A9",6189,CA
1332091,"Structured Asset Securities Corp. 2005-14",6189,NY
1332092,"First NLC Trust 2005-2",6189,VA
1332093,"Structured Asset Securities Corp. 2005 S-3",6189,NY
1332095,"IndyMac INDX Mortgage Loan Trust 2005-AR13",6189,CA
1332096,"Structured Asset Investment Loan Trust 2005-6",6189,NY
1332156,"PRINCIPAL LIFE INCOME FUNDINGS TRUST 2005-63",6189,IA
1332166,"SASCO Mortgage Loan Trust Series 2005-GEL3",6189,NY
1332174,"iShares S&P GSCI Commodity-Indexed Trust",6799,CA
1332199,"Legacy Bancorp, Inc.",6036,MA
1332209,"PRINCIPAL LIFE INCOME FUNDINGS TRUST 2005-64",6189,IA
1332226,"PRINCIPAL LIFE INCOME FUNDINGS TRUST 2005-65",6189,IA
1332252,"Protective Life Secured Trust 2005-17",6189,DE
1332253,"Lehman XS Trust Series 2005-1",6189,NY
1332348,"BRCOM INC.",6189,OH
1332366,"Hartford Life Global Funding Trust 2005-081",6189,DE
1332376,"Hartford Life Global Funding Trust 2005-082",6189,DE
1332551,"Resource Capital Corp.",6798,NY
1332577,"Capital One Capital II",6141,VA
1332578,"Capital One Capital III",6022,VA
1332579,"Capital One Capital IV",6189,VA
1332626,"State National Bancshares, Inc.",6021,TX
1332719,"LNR Capital CORP",6798,FL
1332723,"Principal Life Income Fundings Trust 2005-66",6189,IA
1332725,"Principal Life Income Fundings Trust 2005-67",6189,IA
1332741,"Shine Media Acquisition Corp.",6770,NY
1332759,"Onyx Acceptance Owner Trust 2005-B",6189,CA
1332760,"Navistar Financial 2005-A Owner Trust",6189,IL
1332775,"Morgan Stanley Capital I Trust 2005 TOP 19",6189,NY
1332776,"JPMorgan Chase Commercial Mortgage Securities Corp. Series 2005-CIBC12",6189,NY
1332794,"Soundview Home Loan Trust 2005-3",6189,CT
1332815,"RESIDENTIAL CAPITAL, LLC",6162,MN
1332896,"TH Merger Company, LLC",6798,KY
1332961,"National City Credit Card Master Note Trust",6189,OH
1332987,"Hartford Life Global Funding Trust 2005-084",6189,DE
1332993,"Hartford Life Global Funding Trust 2005-085",6189,DE
1332996,"Hartford Life Global Funding Trust 2005-083",6189,DE
1333025,"IndyMac INDX Mortgage Loan Trust 2005-AR16IP",6189,CA
1333029,"Quick Loan Funding Mortgage Acceptance CORP",6162,DE
1333058,"MORTGAGE LOAN ASSET-BACKED CERTIFICATES, SERIES 2005-3",6189,NY
1333140,"Option One Mortgage Loan Trust 2005-3",6189,CA
1333176,"WaMu Mortgage Pass-Through Certificates, Series 2005-AR8",6189,IL
1333181,"Long Beach Mortgage Loan Trust 2005-WL1 Asset-Backed Certificates, Series 2005-WL1",6189,CA
1333187,"FREMONT HOME LOAN TRUST 2005-C",6189,CA
1333217,"BEAR STEARNS ARM TRUST, MORTGAGE-BACKED NOTES, SERIES 2005-5",6189,NY
1333364,"PRINCIPAL LIFE INCOME FUNDINGS TRUST 2005-68",6189,IA
1333366,"Nelnet Student Loan Trust 2005-3",6189,NE
1333368,"Wells Fargo Asset Securities Corp Mortgage Pass-Through Certificates Series 2005-AR14",6189,MD
1333371,"FFMLT TRUST 2005-FFA",6189,NY
1333376,"PRINCIPAL LIFE INCOME FUNDINGS TRUST 2005-69",6189,IA
1333381,"PRINCIPAL LIFE INCOME FUNDINGS TRUST 2005-70",6189,IA
1333460,"RALI Series 2005-QA7 Trust",6189,MN
1333461,"BEAR STEARNS ARM TRUST, MORTGAGE PASS-THROUGH CERTIFICATES, SERIES 2005-4",6189,NY
1333469,"Triad Automobile Receivables Trust 2005-B",6189,CA
1333493,"eHealth, Inc.",6411,CA
1333530,"Protective Life Secured Trust 2005-18",6189,CA
1333532,"Popular ABS Mortgage Pass-Through Trust 2005-B",6189,DE
1333578,"Newkirk Realty Trust, Inc.",6798,MA
1333632,"Hartford Life Global Funding Trust 2005-086",6189,DE
1333634,"Hartford Life Global Funding Trust 2005-087",6189,DE
1333646,"Hartford Life Global Funding Trust 2005-088",6189,DE
1333678,"Bay View 2005-LJ-2 Owner Trust",6189,CA
1333701,"WaMu Mortgage Pass-Through Certificates, Series 2005-AR9",6189,IL
1334000,"Morgan Stanley ABS Capital I Inc. Trust 2005-HE3",6189,NY
1334022,"WFS FINANCIAL 2005-3 OWNER TRUST",6189,CA
1334056,"Morgan Stanley Capital I Trust 2005-HQ6",6189,NY
1334088,"PRINCIPAL LIFE INCOME FUNDINGS TRUST 2005-71",6189,IA
1334093,"PRINCIPAL LIFE INCOME FUNDINGS TRUST 2005-72",6189,IA
1334096,"PRINCIPAL LIFE INCOME FUNDINGS TRUST 2005-73",6189,IA
1334100,"PRINCIPAL LIFE INCOME FUNDINGS TRUST 2005-74",6189,IA
1334129,"J.P. Morgan Mortgage Acquisition Corp. 2005-OPT1",6189,NY
1334142,"WaMu Mortgage Pass-Through Certificates, Series 2005-AR10",6189,IL
1334143,"HSBC Automotive Trust 2005-2",6189,IL
1334210,"Wells Fargo Asset Securities Corp Mortgage Pass-Through Certificates Series 2005-6",6189,MD
1334213,"Park Place Securities, Inc., Asset-Backed Pass-Through Certificates, Series 2005-WCW3",6189,CA
1334234,"PHHMC MORTGAGE PASS-THROUGH CERTIFICATES, SERIES 2005-5",6189,NJ
1334260,"New York Mortgage Trust 2005-2",6189,MD
1334267,"RASC Series 2005-KS7 Trust",6189,MN
1334341,"RALI Series 2005-QA8 Trust",6189,MN
1334375,"Hartford Life Global Funding Trust 2005-089",6189,DE
1334386,"Hartford Life Global Funding Trust 2005-090",6189,DE
1334392,"Hartford Life Global Funding Trust 2005-091",6189,DE
1334393,"ACE Securities Corp., Home Equity Loan Trust, Series 2005-WF1",6189,NC
1334394,"J.P. Morgan Mortgage Trust 2005-A5",6189,NY
1334395,"Fremont Home Loan Trust 2005-2",6189,CT
1334398,"RFMSI Series 2005-SA3 Trust",6189,MN
1334438,"Banc of America Alternative Loan Trust Mortgage Pass-Through Certificates Series 2005-7",6189,NC
1334462,"Banc of America Mortgage Securities Mortgage Pass-Through Certificates Series 2005-7 Trust",6189,NC
1334463,"Banc of America Mortgage Securities Mortgage Pass-Through Certificates Series 2005-G",6189,NC
1334464,"RALI Series 2005-QS10 Trust",6189,MN
1334468,"SABR TRUST 2005-FR3",6189,NY
1334473,"First Horizon Asset Sec Mort Pass Thr Certs Ser 2005-FA6",6189,TX
1334474,"First Horizon Asset Sec Mort Pass Thr Certs Ser 2005-AA7",6189,TX
1334475,"Washington Mutual Mortgage Pass-Through Certificates, WMALT Series 2005-6",6189,IL
1334476,"Greenpoint Mortgage Funding Trust 2005-HY1",6189,MD
1334484,"Taconic Asset Acceptance Company, L.L.C.",6189,CT
1334501,"BANK STREET TELECOM FUNDING CORP.",6770,CT
1334504,"Atlantic Bancshares, Inc.",6022,SC
1334507,"RAMP Series 2005-EFC2",6189,MN
1334580,"RALI Series 2005-QS11 Trust",6189,MN
1334581,"CHL MORTGAGE PASS-THROUGH TRUST 2005-16",6189,CA
1334585,"CHL Mortgage Pass-Through Trust 2005-17",6189,CA
1334599,"CHL Mortgage Pass-Through Trust 2005-HYB5",6189,CA
1334649,"Terwin Mortgage Trust, Series TMTS 2005-10HE",6189,NY
1334679,"BankGreenville Financial CORP",6022,SC
1334680,"Bear Stearns ALT-A Trust, Series 2005-7",6189,NY
1334707,"BEAR STEARNS ARM TRUST, MORTGAGE PASS-THROUGH CERTIFICATES, SERIES 2005-6",6189,NY
1334708,"Nomura Asset Acceptance Corporation, Alternative Loan Trust, Series 2005-AR4",6189,NY
1334709,"BEAR STEARNS ASSET BACKED SECURITIES I TRUST 2005-AC5",6189,NY
1334710,"IndyMac INDX Mortgage Loan Trust 2005-AR15",6189,CA
1334743,"Ameriquest Mortgage Securities Inc., Asset-Backed Pass-Through Certificates, Series 2005-R6",6189,CA
1334745,"CHL Mortgage Pass-Through Trust 2005-J3",6189,CA
1334746,"Structured Asset Securities Corp 2005-S4",6189,NY
1334747,"Asset Backed Pass-Through Certificates, Series 2005-HE7",6189,NY
1334748,"GSAA Home Equity Trust 2005-9",6189,NY
1334749,"SASCO Mortgage Loan Trust 2005-WF3",6189,NY
1334750,"CSFB Adjustable Rate Mortgage Trust 2005-6A",6189,NY
1334755,"HARBORVIEW MORTGAGE LOAN PASS-THROUGH CERTIFICATES SERIES 2005-8",6189,MD
1334757,"MASTR ALTERNATIVE LOAN TRUST 2005-5",6189,NY
1334758,"BEAR STEARNS ASSET BACKED SECURITIES I TRUST 2005-HE7",6189,NY
1334759,"Bear Stearns ARM Trust 2005-7",6189,NY
1334760,"Structured Asset Mortgage Investments II 2005-AR4",6189,NY
1334761,"CSFB Home Equity Mortgage Trust 2005-3",6189,NY
1334762,"CSFB Mortgage-Backed Pass-Through Certificates, Series 2005-7",6189,NY
1334796,"CSFB COMMERCIAL MORT PASS THR CERTS SER 2005 C4",6189,NY
1334799,"STRUCTURED ADJUSTABLE RATE MORTGAGE LOAN TRUST SERIES 2005-17",6189,NY
1334837,"STRUCTURED ADJUSTABLE RATE MORTGAGE LOAN TRUST SERIES 2005-16XS",6189,NY
1334842,"GreenPoint MTA Trust 2005-AR4",6189,NY
1334848,"Home Equity Asset Trust 2005-5",6189,NY
1334850,"Structured Asset Investment Loan Trust 2005-HE2",6189,NY
1334872,"Cape Fear Bank CORP",6021,NC
1334883,"Structured Asset Investment Loan Trust 2005-7",6189,NY
1334895,"Morgan Stanley Mortgage Loan Trust 2005-4",6189,NY
1334896,"CHL Mortgage Pass-Through Trust 2005-19",6189,CA
1334897,"MORTGAGE PASS-THROUGH CERTIFICATES, SERIES 2005-5",6189,NY
1334898,"CSFB Adjustable Rate Mortgage Trust 2005-8",6189,NY
1334899,"Structured Asset Mortgage Investments II Trust 2005-AR6",6189,NY
1334900,"Structured Asset Investment Loan Trust 2005-HE1",6189,NY
1334902,"Fieldstone Mortgage Investment Trust, Series 2005-2",6189,MD
1334914,"GSC CAPITAL CORP",6798,NJ
1334926,"COMM 2005-C6",6189,MA
1334927,"Lehman XS Trust Series 2005-2",6189,NY
1335006,"IndyMac INDX Mortgage Loan Trust 2005-AR17",6189,CA
1335007,"Structured Asset Securities Corp. 2005-15",6189,NY
1335008,"RFMSI Series 2005-S5 Trust",6189,MN
1335043,"Wachovia Bank Commercial Mortgage Trust Series 2005-C20",6189,NC
1335044,"HSBC HOME EQUITY LOAN TRUST 2005-2",6189,IL
1335045,"Volkswagen Credit Auto Master Owner Trust",6189,MI
1335047,"Hartford Life Global Funding Trust 2005-095",6189,DE
1335088,"RAMP Series 2005-RS7 Trust",6189,MN
1335089,"Hartford Life Global Funding Trust 2005-092",6189,DE
1335099,"Hartford Life Global Funding Trust 2005-093",6189,DE
1335115,"Hartford Life Global Funding Trust 2005-094",6189,DE
1335211,"J.P. Morgan Mortgage Acquisition Corp. 2005-FLD1",6189,NY
1335233,"Merrill Lynch Mortgage Trust 2005-CIP1",6189,NY
1335249,"HIGHBURY FINANCIAL INC",6282,CO
1335292,"Everest Acquisition CORP",6770,K3
1335404,"Irwin Whole Loan Home Equity Trust 2005-C",6189,NY
1335422,"Asset Backed Pass-Through Certificates, Series OOMC 2005-HE6",6189,NY
1335517,"GE Commercial Mortgage Corp. Series 2005-C3",6189,CT
1335518,"RAMP Series 2005-RZ2 Trust",6189,MN
1335615,"Principal Life Income Fundings Trust 2005-75",6189,IA
1335623,"Principal Life Income Fundings Trust 2005-76",6189,IA
1335635,"Principal Life Income Fundings Trust 2005-77",6189,IA
1335686,"Republic Property Trust",6798,DC
